fecha,semana_iso,corpus,diario,provincia,region,ciudad_origen,url_medio,titular
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Flor Peña volvió al escenario después de anunciar por error la muerte del padre de Messi: cómo la recibieron
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Occhiato dijo que ""es un error que puede pasar"" y que los atacaron porque ""todos envidian la comunidad"" de Luzu"
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Con la platense Mora Bianchi como protagonista, Margarita anunció el lanzamiento de su tercera temporada"
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Del matrimonio a las citas compulsivas: las confesiones sexuales de Emily Ratajkowski
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Luis Miguel: ¿Qué se sabe de la salud del cantante tras la supuesta cirugía del corazón?
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Rumbo a Uruguay: cómo será la pretemporada de Estudiantes de cara al exigente segundo semestre
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,La hoja de ruta de Gimnasia para su gira en Rusia
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Toco y me voy: quiénes son los dos jugadores de Estudiantes que vuelven para irse
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Steimbach, entre una salida consumada con Gimnasia y una negociación sin acuerdo"
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Fernando Gago fue operado de urgencia por un problema cardiovascular: cómo se encuentra tras la intervención
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Atravesar la crisis de los 30: entre seguir creciendo y no saber para qué
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,En City Bell un perro mordió a una mujer y no sería su primer ataque
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Hacia una nueva praxis judicial
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Limpiaba el patio de la casa y encontró un proyectil
2026-06-19,2026-W25,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Se viene el eclipse solar más largo del siglo: ¿cuándo será y cuánto durará?
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"En Orsai • Noticias, Política y Economía Argentina • Conurbano Bonaerense"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Alfredo Zaiat desnudó la letra chica del FMI: ""¿Quién pagará la deuda y qué hay detrás de las 'medidas pendientes'?"""
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Álvarez Agis desarmó el modelo oficial: ""Los ganadores que eligió el Gobierno no generan empleo"""
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Adrián Paenza alertó sobre el desembarco cripto-libertario: ""No me extrañaría que Peter Thiel venga a la Argentina para evadir"""
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"La paranoia del Gobierno: ataques a la prensa, el aislamiento de Milei y el colapso de Adorni"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,De la Casa Rosada a la estafa $Libra: Los oscuros vínculos que esconde la DDJJ de Adorni
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Investigador del CONICET advierte que Milei destruye la industria más rápido que Menem y la dictadura
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Bercovich destapó la mentira de los ""18 meses espectaculares"" y alertó por una bomba de 6 millones de morosos"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"CAME exige frenar los embargos de ARCA y denuncia que la ""Inocencia Fiscal"" solo beneficia a los funcionarios"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"El fantasma de la reponderación: La inflación de mayo fue del 2,1% pero el INDEC oculta un impacto mayor en los servicios"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Alquilar sin intermediarios en CABA: ventajas y cuidados
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Remate estratégico: El plan oficial para privatizar Nucleoeléctrica por USD 12 mil millones menos de su valor real
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Diego Genoud desnudó la trama de los funcionarios beneficiados por la ""Inocencia Fiscal"" y el despertar de una fuerza plebeya"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Hugo Alconada Mon reveló que la esposa de Manuel Adorni entró a la ""Inocencia Fiscal"" para no explicar sus gastos millonarios"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,El camino después del Veraz: ¿Dónde conseguir financiamiento cuando los números no ayudan?
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Gustavo Córdoba desnudó el quiebre del humor social: ""El Gobierno perdió el control de la agenda y el relato ya no tapa el ajuste"""
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Martín Redrado demolió la ""teoría del derrame"" de Milei y alertó que la morosidad bancaria se cuadruplicó por la crisis"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,El relato libertario choca contra la realidad: Juan Courel desnudó el verdadero impacto del ajuste en la opinión pública
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Monotributo 2026: Ya rigen las nuevas escalas obligatorias de AFIP y así quedan los topes de facturación por categoría
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Qué es la ""inocencia fiscal"": La trampa oculta en el blanqueo de Milei para garantizar la impunidad de los grandes empresarios"
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Colegios privados 2026: Cómo detectar aumentos ilegales en las cuotas y dónde denunciar abusos
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Aumentos en prepagas 2026: Cómo frenar los copagos indebidos y defender tus prestaciones de salud
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,Alerta Monotributo y Pymes: Cómo evitar las nuevas multas de AFIP y los cargos fantasmas en la cuenta corriente
2026-06-19,2026-W25,provincial,EN ORSAI,Buenos Aires,AMBA,Morón,https://www.enorsai.com.ar,"Raúl Timerman anticipó el límite social del modelo libertario y advirtió sobre la sustentabilidad de Milei: ""No llega"""
