fecha,semana_iso,corpus,diario,provincia,region,ciudad_origen,url_medio,titular
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Crece el conflicto con IOMA: psicólogos cortan atención y se suman reclamos por discapacidad
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"EL DÍA EN DALLAS | Mensajes de cumpleaños para Messi, deseos de verlo y mucha ilusión"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Robaron y provocaron destrozos en una agencia de autos en City Bell
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Interna peronista al rojo vivo: tenso cruce entre Magario y Berni en plena sesión del Senado
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,EL DIA EN DALLAS | Así es por dentro el museo que recuerda las últimas horas de John F. Kennedy
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"La Provincia confirmó el cronograma de pago del aguinaldo para estatales, docentes y policías"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,VIDEO. El cumpleaños de Lionel Messi en las aulas de La Plata: el emotivo homenaje de los estudiantes
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"La Plata sin GNC, día 13: piquetes en 7 y 50, Plaza Moreno, Gobernación y más bronca"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"VIDEO.- El pibe Messi: en el primer video de su cumpleaños, entrenando sin parar"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,La FIFA evalúa cambiar una regla de la tanda de penales en pleno Mundial
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Brasil enfrenta a Escocia para ganar su grupo: formaciones, hora y TV"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Bellingham se tapó la boca para hablar con un rival pero no fue sancionado
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"La agenda del Mundial 2026: posiciones, resultados, días y horarios de los partidos"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,El Congreso aprobó el pago de USD 171 millones a holdouts que tenían títulos de deuda defaulteada de 2001
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"VIDEO. Así se mostraba el adolescente en redes: práctica de tiro, revólver en la mochila y un arsenal en su casa"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Pescadores desaparecidos: denuncian el avistamiento de un cuerpo y la demora de Prefectura en actuar
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"VIDEO.- El ""infierno"" en primera persona: un platense en el día más caluroso de la historia de Francia"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Gremios presionan a Kicillof por ""sueldos de hambre"" y alertan por una ola de renuncias docente"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,El dólar oficial está cerca de los $ 1.500
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"¿Los cajones no mienten? Insaurralde, Cirio y el guardarropas con millones de dólares"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Balbín: ""Frente a un Gobierno provincial ausente, construiremos un radicalismo que sea alternativa"""
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Acertá el resultado de Argentina vs Jordania y ganá premios con EL DIA
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"El día más argentino del año: el dato que une a Messi, Riquelme, Duki, Gardel, Fangio, Rodrigo y Ernesto Sábato"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Diputados ya sesiona y busca avanzar con el Súper RIGI
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Vecinos de Barrio Aeropuerto denuncian baja tensión desde hace un mes: ""Se quemaron electrodomésticos y seguimos sin respuestas"""
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Hace 110 años el piloto de La Plata Eduardo Bradley vencía por aire a la Cordillera de Los Andes
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,La Corte bonaerense prohíbe que la IA dicte sentencias o valore pruebas
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Los peligros del Río: una desaparición que revive el recuerdo de un caso misterioso
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Vaciaron el departamento de una funcionaria judicial de La Plata
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Llega otra suba del boleto de micros en La Plata: nuevos valores y desde cuándo rigen
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Frío intenso y alerta amarilla en La Plata: cómo sigue el tiempo para la semana
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Sin filtro: la filosa discusión entre Flavio Azzaro y Eduardo Feinmann que quemó las redes
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,YPF instalará locales de McDonald’s en sus estaciones de servicio
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Póster de EL DIA | El mejor póster de Messi para el cuadro que todos debemos tener en casa
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,La verdad detrás del escándalo de la China Suárez en un boliche
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Gran Hermano: el Turco García entró al “Congelados” y conmovió a todos con un mensaje para su mujer
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,La salida de Florencia Peña de Luzu: reunión clave con Marley para definir su futuro
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Día Mundial de The Beatles: las 10 canciones más escuchadas de los Fab Four en la historia
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Nicole Neumann habló de su vida amorosa y confesó su peor infidelidad a una pareja: ""Fue con un artista internacional"""
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,¿Boca mete la cola? Riquelme quiere a Gero Rulli y otra vez hay tensión con Estudiantes
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Santiago Rojas, el arquero que sigue siendo el gran objetivo de Gimnasia"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,El Vasco y el duro trabajo en Boca
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,La Copa América se jugaría en Estados Unidos
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Dos platenses integran la nueva lista de Los Pumas
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Congelados y a oscuras: el masivo apagón que golpeó a miles de vecinos en el Conurbano
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Sí el 24 de junio es el día más argentino es porque vive el espíritu del sargento Cabral: a 237 años de su nacimiento
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,"Actividades: tango y literatura, charlas, gimnasio +50"
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,El Concejo avanzó con los cambios en Parque Saavedra y se vota en el recinto el 2 de julio
2026-06-24,2026-W26,provincial,EL DÍA,Buenos Aires,AMBA,La Plata,https://www.eldia.com,Detienen a un sospechoso por el crimen de Berisso
